Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,test_preparation_course,math_score,reading_score,writing_score,science_score
S1689,Sara,Smith,student689@university.com,Male,22.0,Mathematics,59.98,43.29,78.77,51.53,60.7,7.33,74.5,74.17,F,0.0,62,56.0,39.0,46.0
S3713,Maria,Smith,student2713@university.com,Male,23.0,Business,95.2,64.57,65.41,95.89,62.06,2.41,62.92,74.16,B,1.0,40,93.0,67.0,59.0
S8496,Omar,Davis,student4173@university.com,Female,18.0,CS,74.88,92.1,42.92,55.62,99.39,4.11,50.56,57.1,D,0.0,86,86.0,44.0,60.0
S3162,John,Jones,student2162@university.com,Male,24.0,Engineering,76.23,47.26,81.36,92.43,50.03,5.03,63.78,98.43,F,1.0,32,25.0,78.0,88.0
S2888,Omar,Brown,student1888@university.com,Female,23.0,CS,52.33,91.89,80.87,72.59,63.21,5.54,89.71,68.03,D,1.0,40,100.0,61.0,57.0
S7700,Maria,Johnson,student2836@university.com,Male,22.0,CS,69.5,50.7,65.03,57.51,69.52,7.31,92.43,60.73,D,1.0,63,45.0,86.0,66.0
S4790,Liam,Brown,student3790@university.com,Female,21.0,Business,67.1,43.25,62.46,58.34,58.16,3.46,55.22,66.47,B,0.0,62,100.0,51.0,81.0
S5710,John,Brown,student4710@university.com,Male,24.0,Engineering,50.95,83.66,60.12,72.66,84.11,2.53,73.19,60.91,F,0.0,30,93.0,11.0,46.0
S4351,Emma,Johnson,student3351@university.com,Female,19.0,CS,59.65,93.97,79.74,96.7,65.73,1.54,98.14,77.35,D,0.0,29,93.0,45.0,100.0
S2868,Ahmed,Jones,student1868@university.com,Female,21.0,CS,56.39,67.87,91.56,52.92,77.08,4.25,69.69,71.99,D,0.0,75,79.0,91.0,50.0
S4971,Emma,Brown,student3971@university.com,Female,21.0,CS,84.06,64.88,88.77,57.89,89.05,4.83,51.1,83.11,B,0.0,29,83.0,74.0,44.0
S4286,Emma,Davis,student3286@university.com,Male,18.0,Mathematics,77.44,61.96,87.61,60.75,51.43,8.31,76.57,61.74,C,0.0,18,80.0,80.0,45.0
S2883,Ahmed,Johnson,student1883@university.com,Male,21.0,Mathematics,65.67,87.49,64.36,92.0,63.45,0.25,91.03,76.62,A,1.0,37,70.0,59.0,42.0
S3348,Maria,Smith,student2348@university.com,Male,24.0,Mathematics,61.71,98.76,77.36,93.46,64.88,2.2,80.04,91.39,A,0.0,100,90.0,50.0,55.0
S6520,Omar,Johnson,student2898@university.com,Female,23.0,Engineering,83.06,66.59,89.96,85.89,61.56,8.88,84.93,92.65,F,1.0,62,83.0,89.0,52.0
S4238,Sara,Johnson,student3238@university.com,Female,24.0,CS,85.81,60.52,68.1,75.16,52.23,4.72,99.64,89.69,A,1.0,99,75.0,89.0,65.0
S6298,Ali,Smith,student700@university.com,Female,19.0,Engineering,51.59,93.9,61.01,54.55,68.73,4.12,91.55,79.13,A,1.0,77,32.0,56.0,100.0
S2143,Omar,Jones,student1143@university.com,Female,24.0,CS,99.64,45.65,96.49,79.16,72.74,2.36,98.15,71.95,A,0.0,35,62.0,58.0,73.0
S4507,Ahmed,Jones,student3507@university.com,Female,21.0,CS,73.39,42.62,60.54,61.1,93.36,2.5,68.74,79.27,D,1.0,38,79.0,82.0,41.0
S3039,Omar,Williams,student2039@university.com,Female,21.0,Business,66.19,50.84,51.93,86.85,51.99,1.09,59.34,80.83,A,1.0,39,75.0,58.0,75.0
S9818,Ahmed,Brown,student1886@university.com,Male,18.0,Engineering,73.33,53.25,61.49,69.41,90.75,4.67,75.27,81.48,D,0.0,74,66.0,50.0,73.0
S5651,Maria,Jones,student4651@university.com,Male,22.0,Mathematics,66.25,51.34,56.56,73.42,70.77,4.92,69.89,67.78,B,0.0,24,51.0,75.0,55.0
S4735,Sara,Smith,student3735@university.com,Male,18.0,CS,75.11,83.29,77.74,89.05,87.58,8.66,71.06,53.33,F,1.0,49,88.0,60.0,48.0
S5143,Omar,Williams,student4143@university.com,Male,19.0,Engineering,75.59,57.71,85.88,52.33,89.04,6.52,93.08,71.12,C,0.0,44,83.0,57.0,24.0
S3899,Emma,Brown,student2899@university.com,Male,19.0,CS,98.99,75.82,96.71,78.39,73.11,0.23,79.96,99.78,A,0.0,48,68.0,63.0,51.0
S6076,Ahmed,Smith,student3792@university.com,Male,22.0,Business,86.91,57.51,47.03,93.36,63.86,7.34,91.06,81.13,D,0.0,67,92.0,33.0,78.0
S10040,Ahmed,Smith,student3171@university.com,Female,20.0,Engineering,80.02,92.87,74.22,96.11,89.08,8.79,89.54,82.29,D,0.0,50,100.0,69.0,79.0
S5941,Omar,Johnson,student4941@university.com,Female,23.0,Business,66.23,55.91,79.75,60.92,54.85,4.29,97.53,57.22,D,1.0,52,71.0,76.0,63.0
S8689,Omar,Johnson,student2079@university.com,Female,21.0,Engineering,61.77,74.43,96.08,61.02,62.51,3.79,87.09,51.83,F,0.0,29,59.0,93.0,73.0
S9672,Ali,Davis,student4384@university.com,Female,21.0,CS,80.02,56.85,81.74,52.7,97.83,5.98,90.53,57.03,B,0.0,40,70.0,57.0,85.0
S8953,Ali,Brown,student4540@university.com,Male,21.0,Engineering,90.88,45.82,81.69,89.37,75.92,3.59,97.14,78.12,F,1.0,50,63.0,95.0,83.0
S3977,Ahmed,Johnson,student2977@university.com,Male,23.0,Business,66.85,48.95,88.02,79.86,91.38,8.52,59.2,72.27,D,1.0,62,90.0,51.0,79.0
S2423,Omar,Brown,student1423@university.com,Male,20.0,CS,85.99,53.3,43.13,57.44,96.72,9.36,54.52,92.22,B,1.0,40,84.0,61.0,9.0
S4938,Ahmed,Jones,student3938@university.com,Male,18.0,Engineering,62.39,64.08,97.17,92.81,73.41,1.83,78.34,55.89,A,1.0,32,59.0,55.0,82.0
S7509,Liam,Jones,student3951@university.com,Female,18.0,Engineering,88.97,41.12,49.82,95.07,82.95,8.52,84.59,62.6,B,1.0,51,70.0,90.0,80.0
S8551,Ali,Williams,student568@university.com,Male,20.0,Mathematics,85.21,79.95,83.28,56.77,51.95,5.37,89.28,66.02,A,0.0,65,65.0,50.0,79.0
S8668,Maria,Williams,student2022@university.com,Male,23.0,Business,71.68,61.4,87.66,52.14,97.49,0.34,57.0,71.1,D,0.0,48,64.0,78.0,78.0
S5035,Omar,Smith,student4035@university.com,Female,24.0,Engineering,75.39,75.91,97.26,57.28,78.16,0.68,53.62,82.42,F,0.0,63,72.0,100.0,44.0
S7853,John,Jones,student356@university.com,Female,23.0,CS,75.67,76.21,72.67,51.02,79.39,2.49,84.8,90.62,D,1.0,66,73.0,73.0,54.0
S6742,John,Williams,student652@university.com,Male,18.0,Business,77.86,95.21,61.26,65.18,58.35,9.3,78.53,87.04,B,0.0,61,91.0,85.0,52.0
S4042,Ahmed,Johnson,student3042@university.com,Female,19.0,Mathematics,51.61,99.26,88.04,75.5,78.03,6.77,82.86,91.62,C,0.0,30,68.0,62.0,82.0
S8745,Ali,Smith,student3710@university.com,Female,18.0,Business,91.18,44.43,81.41,60.79,95.34,8.15,65.86,68.1,A,0.0,76,73.0,79.0,60.0
S7290,Ali,Davis,student673@university.com,Male,22.0,CS,86.67,53.58,77.76,95.07,76.35,4.07,83.44,91.47,F,1.0,45,98.0,66.0,60.0
S2702,Omar,Davis,student1702@university.com,Female,18.0,Engineering,58.33,50.16,65.0,94.26,70.75,8.26,94.26,77.09,C,1.0,81,93.0,98.0,71.0
S9816,Omar,Jones,student1918@university.com,Female,19.0,Business,85.84,93.91,57.73,98.98,98.17,7.17,63.48,51.03,A,1.0,80,70.0,76.0,53.0
S1262,Ahmed,Jones,student262@university.com,Male,21.0,CS,98.31,77.08,97.45,82.96,81.36,5.16,58.8,58.47,A,0.0,55,52.0,87.0,54.0
S6365,Maria,Brown,student1093@university.com,Male,21.0,Engineering,98.6,91.32,81.69,89.44,61.79,7.47,79.18,68.6,D,1.0,74,61.0,86.0,79.0
S1682,Omar,Johnson,student682@university.com,Male,24.0,Business,68.15,59.19,60.27,97.1,64.09,1.74,73.43,60.37,C,1.0,57,48.0,57.0,49.0
S8519,Liam,Johnson,student4176@university.com,Male,23.0,CS,54.73,78.62,92.77,66.81,80.78,6.46,64.05,80.44,B,0.0,67,77.0,67.0,66.0
S1155,Sara,Smith,student155@university.com,Male,21.0,CS,88.16,95.4,44.44,84.66,82.65,0.41,65.54,85.11,F,0.0,34,91.0,64.0,44.0
S1272,Liam,Smith,student272@university.com,Female,23.0,CS,66.91,55.7,62.89,74.18,70.61,2.33,86.16,71.62,F,0.0,72,60.0,75.0,54.0
S10621,Sara,Johnson,student3505@university.com,Male,21.0,Engineering,88.52,67.76,66.09,65.97,59.91,4.7,83.2,94.56,B,1.0,83,81.0,79.0,48.0
S7214,John,Jones,student3214@university.com,Female,21.0,Engineering,72.44,73.22,70.29,86.35,87.63,5.69,65.25,75.47,B,0.0,47,92.0,67.0,53.0
S8890,Ali,Smith,student1624@university.com,Male,21.0,Engineering,99.88,65.48,45.83,67.73,50.46,6.55,88.5,52.42,A,0.0,50,84.0,39.0,66.0
S9003,Omar,Jones,student824@university.com,Male,18.0,Business,56.81,86.91,51.98,71.34,60.13,2.31,72.63,54.67,F,1.0,70,47.0,72.0,40.0
S2293,Ali,Williams,student1293@university.com,Male,21.0,Mathematics,70.99,87.15,93.63,89.64,81.38,0.15,71.84,65.61,D,1.0,38,74.0,60.0,100.0
S4854,Maria,Johnson,student3854@university.com,Male,18.0,CS,89.31,61.09,64.07,71.51,54.6,4.81,97.67,50.66,B,0.0,69,89.0,49.0,68.0
S1615,John,Johnson,student615@university.com,Male,19.0,CS,92.77,69.31,86.85,65.73,84.52,7.68,75.93,97.82,A,0.0,24,58.0,100.0,39.0
S5729,Omar,Brown,student4729@university.com,Male,24.0,CS,81.45,60.43,57.93,88.92,81.01,1.18,63.39,63.04,B,0.0,70,87.0,79.0,68.0
S3502,Ali,Brown,student2502@university.com,Male,20.0,Mathematics,51.53,63.85,83.02,50.0,52.36,8.24,93.55,59.89,C,1.0,36,59.0,40.0,29.0
S3403,Ahmed,Brown,student2403@university.com,Male,21.0,CS,60.61,97.9,82.16,52.16,66.66,5.47,83.26,50.78,A,0.0,4,41.0,50.0,48.0
S7461,Sara,Smith,student296@university.com,Female,18.0,Business,52.61,47.4,42.66,93.23,81.39,7.29,85.57,54.49,A,0.0,64,60.0,93.0,48.0
S5833,Sara,Davis,student4833@university.com,Female,18.0,Mathematics,77.61,60.87,80.82,71.23,55.62,7.01,67.58,98.83,B,1.0,94,100.0,56.0,88.0
S7906,Liam,Brown,student1522@university.com,Male,21.0,CS,72.83,81.95,69.31,51.58,74.41,3.65,96.57,78.25,A,1.0,68,61.0,100.0,59.0
S10076,Ahmed,Johnson,student3840@university.com,Male,23.0,CS,91.88,45.44,49.91,57.07,52.75,9.92,83.69,94.03,A,0.0,51,89.0,87.0,58.0
S10286,Sara,Brown,student2322@university.com,Female,21.0,Engineering,97.27,47.04,89.94,72.53,77.63,2.26,81.13,63.28,F,1.0,89,83.0,75.0,76.0
S8899,Maria,Jones,student2033@university.com,Male,22.0,Mathematics,98.57,51.64,90.78,53.83,65.17,5.63,86.55,57.58,A,1.0,38,91.0,79.0,98.0
S6529,John,Brown,student3103@university.com,Female,18.0,Business,70.86,90.49,64.62,94.17,68.29,3.67,89.93,99.49,D,0.0,66,61.0,55.0,79.0
S8481,Ahmed,Johnson,student499@university.com,Female,19.0,Business,99.57,82.3,61.86,61.7,97.53,5.15,96.05,59.1,A,0.0,67,84.0,47.0,82.0
S9349,Sara,Johnson,student418@university.com,Female,21.0,Engineering,71.31,63.86,62.49,75.9,79.47,2.88,87.08,65.73,F,0.0,80,61.0,72.0,41.0
S2253,Sara,Smith,student1253@university.com,Female,22.0,CS,94.47,65.84,51.6,70.62,74.64,2.61,54.14,91.09,A,1.0,35,94.0,59.0,91.0
S1202,Omar,Williams,student202@university.com,Female,22.0,CS,63.47,57.96,62.75,90.26,84.07,8.94,87.12,83.15,B,0.0,39,66.0,51.0,40.0
S6440,Sara,Smith,student893@university.com,Female,23.0,Mathematics,54.45,83.93,99.03,51.39,99.42,7.74,50.33,59.72,D,1.0,58,67.0,81.0,81.0
S10011,Omar,Smith,student4259@university.com,Female,22.0,CS,63.28,44.29,67.03,79.92,87.15,0.91,64.6,69.84,F,1.0,61,77.0,87.0,80.0
S2219,John,Williams,student1219@university.com,Male,23.0,CS,75.29,84.3,81.69,91.73,84.66,9.35,60.66,98.52,C,0.0,35,72.0,77.0,77.0
S5375,Ali,Davis,student4375@university.com,Male,19.0,CS,98.53,43.22,43.01,95.97,77.26,7.75,95.46,53.13,A,0.0,69,59.0,66.0,9.0
S5561,Sara,Davis,student4561@university.com,Male,19.0,Engineering,56.66,89.45,54.39,53.48,57.56,6.22,92.19,68.61,D,1.0,72,43.0,60.0,68.0
S3501,Omar,Smith,student2501@university.com,Female,22.0,Mathematics,64.39,74.0,69.07,98.23,94.01,9.65,92.29,76.77,F,0.0,82,39.0,74.0,71.0
S3309,John,Brown,student2309@university.com,Male,24.0,CS,66.55,95.03,85.51,62.31,59.05,1.32,63.54,70.42,D,0.0,63,92.0,52.0,29.0
S3478,Emma,Williams,student2478@university.com,Female,24.0,Business,66.39,96.46,90.01,74.9,58.25,2.22,77.3,54.94,F,0.0,66,93.0,82.0,74.0
S5139,Maria,Johnson,student4139@university.com,Male,19.0,CS,99.48,88.15,49.59,91.87,98.59,4.56,89.4,79.29,B,0.0,66,40.0,61.0,90.0
S5361,Omar,Smith,student4361@university.com,Male,18.0,CS,67.76,94.16,68.88,89.46,54.45,1.85,74.63,94.63,C,0.0,39,62.0,97.0,44.0
S6783,Ahmed,Smith,student2762@university.com,Female,22.0,CS,66.63,40.13,96.65,90.81,99.44,9.81,51.13,68.25,B,0.0,53,32.0,88.0,75.0
S7166,Emma,Johnson,student4252@university.com,Female,23.0,CS,66.78,80.83,47.1,81.93,53.6,9.58,93.2,54.05,A,0.0,86,91.0,63.0,63.0
S5645,Ahmed,Davis,student4645@university.com,Male,24.0,CS,75.55,97.37,47.91,56.12,58.72,1.64,60.89,86.94,F,0.0,53,87.0,89.0,56.0
S9474,Ali,Jones,student4185@university.com,Female,18.0,Engineering,51.57,94.78,83.57,88.73,67.99,8.58,64.99,80.8,A,1.0,91,76.0,74.0,33.0
S3740,Emma,Jones,student2740@university.com,Female,18.0,Business,70.6,92.52,60.94,97.88,78.39,9.78,62.4,61.29,C,0.0,57,62.0,89.0,35.0
S10316,Ahmed,Smith,student2643@university.com,Male,23.0,Mathematics,91.95,52.76,41.47,86.54,73.66,3.87,62.61,74.34,C,0.0,93,72.0,95.0,48.0
S10737,Emma,Jones,student1449@university.com,Female,22.0,Engineering,91.92,71.42,55.35,74.37,56.58,0.14,72.6,66.78,F,0.0,83,66.0,50.0,62.0
S5057,Ahmed,Davis,student4057@university.com,Female,23.0,Business,95.25,59.75,76.37,79.15,70.61,5.24,59.6,79.11,A,0.0,89,74.0,59.0,95.0
S3192,Sara,Johnson,student2192@university.com,Female,22.0,CS,60.86,91.24,57.83,75.19,82.63,5.73,50.96,79.5,A,1.0,51,40.0,83.0,58.0
S1743,Ahmed,Smith,student743@university.com,Female,23.0,CS,61.85,87.17,92.86,94.01,78.82,5.65,78.91,81.14,F,0.0,37,71.0,74.0,45.0
S3132,Emma,Johnson,student2132@university.com,Male,24.0,CS,57.23,40.68,54.9,53.18,97.2,1.6,72.91,62.84,D,0.0,52,70.0,77.0,100.0
S3471,Sara,Williams,student2471@university.com,Male,18.0,CS,69.89,69.5,44.37,78.48,95.93,4.77,76.0,74.82,C,0.0,88,72.0,49.0,71.0
S2472,Ali,Davis,student1472@university.com,Male,21.0,CS,56.24,44.58,96.0,79.33,89.93,6.88,78.62,93.64,D,0.0,52,90.0,69.0,96.0
S1065,Sara,Williams,student65@university.com,Female,24.0,Business,50.86,55.42,87.84,60.82,90.62,9.29,53.87,51.42,F,0.0,81,88.0,100.0,100.0
S10113,Ahmed,Williams,student1011@university.com,Female,20.0,CS,57.59,47.83,91.07,67.18,67.33,1.01,96.88,98.43,F,1.0,76,72.0,76.0,83.0
S6110,Maria,Davis,student3369@university.com,Male,21.0,CS,66.6,96.34,85.21,85.56,71.47,1.78,66.46,85.59,D,1.0,48,100.0,65.0,76.0
S5183,John,Jones,student4183@university.com,Male,22.0,CS,78.82,94.9,53.83,97.0,99.73,0.67,81.5,96.2,C,1.0,69,96.0,78.0,53.0
S3426,Omar,Jones,student2426@university.com,Female,23.0,Engineering,66.8,93.65,75.4,71.45,68.0,2.32,71.78,55.29,B,0.0,21,78.0,65.0,74.0
S3506,Ali,Davis,student2506@university.com,Female,18.0,CS,92.38,93.74,86.8,54.17,57.77,7.5,79.78,63.6,A,1.0,100,36.0,54.0,64.0
S7789,Emma,Brown,student783@university.com,Male,19.0,Business,65.96,88.24,58.41,61.69,87.97,1.61,63.58,59.65,A,0.0,72,72.0,95.0,55.0
S7417,John,Davis,student4445@university.com,Female,18.0,CS,53.57,66.64,44.91,63.56,50.07,2.47,59.4,56.36,A,1.0,27,57.0,83.0,72.0
S4695,John,Brown,student3695@university.com,Male,21.0,Engineering,95.11,67.7,56.53,99.35,89.39,1.43,87.71,64.4,B,1.0,61,100.0,61.0,87.0
S6727,Liam,Brown,student4539@university.com,Female,18.0,Engineering,57.65,43.31,56.55,93.0,60.65,7.73,73.64,87.61,A,0.0,62,95.0,60.0,92.0
S8047,Maria,Jones,student1086@university.com,Female,23.0,Engineering,68.79,99.07,69.23,57.28,99.32,0.78,86.69,52.93,A,0.0,27,74.0,79.0,73.0
S8161,Sara,Brown,student1240@university.com,Male,19.0,Mathematics,90.21,82.92,59.32,84.95,85.23,7.76,90.58,72.71,D,1.0,85,75.0,82.0,84.0
S1480,Maria,Brown,student480@university.com,Male,22.0,CS,86.97,86.48,41.14,76.05,77.18,0.93,65.75,78.35,A,0.0,63,76.0,44.0,47.0
S10940,Ahmed,Jones,student771@university.com,Male,22.0,CS,50.3,80.52,98.01,81.73,65.28,6.6,62.32,55.63,A,0.0,46,63.0,100.0,59.0
S9977,Omar,Jones,student1850@university.com,Female,22.0,CS,93.06,89.65,87.95,59.44,94.38,8.42,59.18,78.71,A,0.0,62,93.0,70.0,87.0
S9896,Sara,Davis,student3074@university.com,Male,19.0,Engineering,58.7,97.13,67.19,60.98,96.45,4.47,87.88,57.31,B,0.0,71,65.0,95.0,65.0
S5688,Omar,Williams,student4688@university.com,Female,19.0,Business,86.84,51.4,76.61,81.31,72.27,8.81,81.08,63.63,A,0.0,64,64.0,100.0,95.0
S9959,Liam,Brown,student1409@university.com,Female,21.0,Mathematics,76.25,51.21,49.28,50.53,66.03,0.97,82.61,98.98,A,0.0,88,57.0,86.0,75.0
S6643,Maria,Jones,student864@university.com,Female,21.0,Business,78.59,76.61,43.83,93.7,75.68,8.07,82.28,69.4,A,0.0,63,96.0,87.0,46.0
S10914,Ahmed,Smith,student1464@university.com,Female,22.0,Engineering,68.39,43.24,74.74,91.34,52.31,3.14,97.14,69.83,A,0.0,89,76.0,85.0,69.0
S9130,Maria,Brown,student787@university.com,Male,20.0,Engineering,90.14,48.54,42.26,85.38,88.72,2.86,65.93,60.7,A,1.0,33,84.0,98.0,57.0
S9369,John,Johnson,student3936@university.com,Female,21.0,Engineering,52.87,63.05,92.21,89.2,99.47,0.19,73.86,99.06,B,1.0,51,54.0,100.0,96.0
S7503,John,Smith,student388@university.com,Female,22.0,CS,94.67,96.76,40.25,62.52,52.53,2.93,79.94,79.86,C,0.0,53,100.0,90.0,72.0
S3142,Emma,Williams,student2142@university.com,Male,18.0,CS,97.08,54.21,70.47,53.89,96.44,9.42,89.44,63.26,A,1.0,24,61.0,50.0,64.0
S7656,Sara,Davis,student4273@university.com,Female,21.0,Engineering,96.42,77.82,45.36,77.96,74.56,4.25,65.02,65.17,A,0.0,40,40.0,66.0,45.0
S7620,John,Jones,student1650@university.com,Female,20.0,Engineering,91.63,63.53,86.89,92.17,73.38,5.08,76.54,55.55,A,1.0,86,87.0,70.0,65.0
S6605,Sara,Johnson,student556@university.com,Female,20.0,Business,85.92,40.67,40.78,89.84,87.61,4.06,80.67,56.96,F,1.0,82,67.0,67.0,59.0
S10765,Emma,Smith,student3396@university.com,Female,18.0,Mathematics,86.52,90.66,68.63,98.62,95.29,9.2,75.02,78.98,F,0.0,29,23.0,81.0,82.0
S6171,Omar,Davis,student4901@university.com,Male,19.0,Engineering,73.91,51.49,61.2,81.51,94.19,9.11,93.86,51.68,F,1.0,37,69.0,78.0,76.0
S5128,Liam,Williams,student4128@university.com,Male,19.0,Engineering,63.53,80.47,86.72,84.71,61.07,3.41,57.51,59.93,C,0.0,54,67.0,54.0,55.0
S5470,Emma,Johnson,student4470@university.com,Male,21.0,CS,84.61,56.55,84.67,71.11,58.81,4.0,75.25,75.2,B,1.0,61,79.0,88.0,79.0
S10935,Maria,Jones,student4165@university.com,Male,21.0,CS,57.47,72.73,97.95,77.14,69.16,4.95,67.32,83.06,D,0.0,99,67.0,65.0,98.0
S2492,Omar,Brown,student1492@university.com,Female,22.0,CS,67.14,54.71,91.16,53.99,74.05,4.71,97.58,80.4,F,0.0,37,78.0,55.0,51.0
S3207,Maria,Jones,student2207@university.com,Female,21.0,Mathematics,87.52,69.81,55.42,93.24,79.78,8.64,55.22,52.34,A,0.0,46,52.0,65.0,69.0
S1013,John,Williams,student13@university.com,Male,18.0,Business,96.61,40.64,93.14,66.78,56.82,4.37,81.48,77.93,A,1.0,18,70.0,84.31,45.0
S3811,Ali,Johnson,student2811@university.com,Female,22.0,Business,97.0,79.29,76.5,68.98,70.51,3.11,72.72,63.45,A,1.0,49,100.0,52.0,58.0
S2159,Maria,Smith,student1159@university.com,Female,20.0,Engineering,75.05,98.1,54.21,72.86,81.61,4.43,61.97,69.09,A,0.0,22,34.0,50.0,55.0
S6377,Liam,Johnson,student4100@university.com,Male,21.0,Business,91.02,65.77,58.72,73.17,91.11,5.63,70.91,95.45,B,1.0,49,93.0,76.0,74.0
S2941,Liam,Smith,student1941@university.com,Female,22.0,CS,71.98,96.21,48.87,61.96,88.97,7.12,99.57,80.12,B,0.0,63,41.0,97.0,63.0
S4378,Emma,Williams,student3378@university.com,Male,22.0,CS,77.3,71.08,61.34,55.33,89.05,1.94,73.42,57.97,C,1.0,23,99.0,100.0,100.0
S10362,Sara,Johnson,student924@university.com,Female,21.0,Business,72.16,46.36,81.19,54.92,66.93,4.27,80.68,99.86,A,1.0,71,82.0,82.0,77.0
S2749,Omar,Johnson,student1749@university.com,Female,20.0,CS,86.69,75.8,95.31,62.54,89.18,7.61,84.98,50.42,A,1.0,30,65.0,84.0,63.0
S5450,Liam,Jones,student4450@university.com,Female,18.0,Mathematics,92.4,87.46,54.78,59.27,82.98,9.45,58.63,70.83,B,0.0,59,89.0,57.0,58.0
S10755,Ali,Davis,student3121@university.com,Female,21.0,Mathematics,81.95,77.87,96.19,95.16,74.44,1.27,88.02,69.75,A,0.0,65,49.0,74.0,53.0
S5454,John,Jones,student4454@university.com,Female,20.0,Mathematics,70.24,82.19,65.54,50.61,70.47,5.18,77.52,50.73,C,0.0,63,93.0,66.0,61.0
S5642,Ahmed,Davis,student4642@university.com,Male,24.0,Business,94.03,50.79,80.78,87.1,74.32,1.13,90.31,54.4,A,0.0,24,43.0,83.0,50.0
S1740,Omar,Williams,student740@university.com,Male,22.0,Engineering,91.36,88.41,59.76,87.88,88.53,8.15,96.46,50.45,A,0.0,33,69.0,34.0,85.0
S4426,Sara,Williams,student3426@university.com,Male,23.0,CS,64.86,55.3,63.33,58.91,96.7,8.54,84.84,99.57,B,1.0,45,86.0,76.0,46.0
S9582,Emma,Smith,student1452@university.com,Male,21.0,CS,53.45,56.56,86.63,66.69,85.6,2.97,92.84,62.95,D,0.0,63,61.0,33.0,40.0
S9071,Maria,Jones,student2138@university.com,Female,19.0,CS,78.82,43.18,95.28,61.58,99.13,7.77,80.86,80.28,A,1.0,71,81.0,58.0,88.0
S7287,Ali,Williams,student971@university.com,Male,22.0,Engineering,96.55,81.94,69.76,92.37,86.85,5.76,72.4,58.53,A,1.0,43,81.0,70.0,67.0
S7784,Maria,Brown,student4209@university.com,Female,21.0,CS,97.1,91.61,98.68,78.78,79.75,6.77,80.84,55.04,F,0.0,100,45.0,81.0,55.0
S8328,Ahmed,Brown,student2520@university.com,Female,22.0,Business,82.19,79.29,64.64,81.66,62.95,5.15,85.68,67.44,A,0.0,74,23.0,64.0,93.0
S7898,Ahmed,Johnson,student3650@university.com,Female,23.0,CS,99.45,93.38,61.03,80.3,89.58,6.07,96.29,81.19,A,1.0,65,76.0,42.0,87.0
S8281,John,Jones,student1571@university.com,Female,21.0,Engineering,64.9,61.8,93.26,68.21,95.85,5.88,73.53,58.42,A,0.0,96,58.0,73.0,57.0
S4792,Omar,Brown,student3792@university.com,Female,24.0,Engineering,87.09,93.24,41.55,60.96,71.66,3.1,66.16,94.56,A,1.0,33,42.0,47.0,36.0
S1892,Ali,Smith,student892@university.com,Female,23.0,Engineering,54.17,93.9,91.58,61.52,92.85,6.72,64.65,77.6,F,1.0,36,100.0,49.0,100.0
S5916,John,Brown,student4916@university.com,Female,22.0,Engineering,89.16,65.69,45.69,60.53,61.98,0.85,87.55,83.98,A,1.0,73,88.0,46.0,67.0
S8793,John,Brown,student3204@university.com,Female,23.0,Engineering,94.09,87.02,84.57,65.42,79.76,2.79,85.79,61.29,D,1.0,70,28.0,81.0,48.0
S2808,Maria,Williams,student1808@university.com,Male,18.0,Engineering,85.03,48.79,69.06,84.51,56.16,1.86,74.57,91.35,A,1.0,38,46.0,62.0,70.0
S2663,John,Brown,student1663@university.com,Female,23.0,CS,76.32,44.74,57.15,55.97,50.63,3.36,99.92,67.72,D,0.0,55,100.0,41.0,70.0
S8639,Maria,Smith,student4806@university.com,Male,19.0,Mathematics,57.9,80.61,82.5,93.84,78.01,2.12,74.89,50.64,A,0.0,68,39.0,86.0,75.0
S4045,John,Jones,student3045@university.com,Male,18.0,CS,88.39,51.4,87.27,58.66,53.63,4.82,81.7,83.1,A,1.0,35,97.0,51.0,52.0
S2302,Omar,Davis,student1302@university.com,Male,21.0,CS,86.11,79.57,75.58,79.45,52.57,9.81,67.94,59.62,A,0.0,49,88.0,100.0,71.0
S7239,Maria,Davis,student1248@university.com,Male,22.0,Business,76.79,44.08,96.72,74.88,54.36,8.19,54.7,83.64,A,0.0,63,43.0,45.0,86.24
S9109,Liam,Williams,student481@university.com,Male,21.0,Business,93.0,97.11,62.27,65.7,79.53,4.61,60.72,54.94,B,0.0,56,70.0,93.0,68.0
S1512,Omar,Jones,student512@university.com,Female,20.0,Engineering,75.02,59.88,98.29,98.82,53.47,7.36,56.49,71.01,B,1.0,90,53.0,44.0,100.0
S7367,John,Davis,student56@university.com,Female,20.0,CS,87.11,89.38,96.37,68.62,75.2,0.11,56.28,75.84,A,0.0,82,75.0,86.0,35.0
S10017,Ali,Davis,student393@university.com,Female,18.0,Business,97.43,62.75,74.56,59.73,51.63,9.57,88.54,58.19,B,0.0,28,33.0,84.0,23.0
S2033,Emma,Williams,student1033@university.com,Male,18.0,Engineering,98.47,63.08,42.43,57.04,79.19,8.39,99.35,77.32,A,0.0,62,69.0,68.0,49.0
S6595,Liam,Johnson,student4150@university.com,Male,23.0,CS,62.59,45.72,50.4,89.76,63.86,8.52,89.52,65.28,A,0.0,64,46.0,63.0,61.0
S10056,Sara,Brown,student3109@university.com,Female,18.0,Mathematics,52.29,98.51,78.75,85.91,70.37,7.14,51.53,81.3,C,0.0,90,97.0,69.0,60.0
